Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water
Snacks,Lunch,496,7.8,64.0,24.4,4.3,7.0,32.0,635,3.0
Beverages,Lunch,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
Grains,Snack,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
OIL,Lunch,884,0.0,0.0,100.0,6.2,0.0,0.0,0,0.0
PORK,Snack,242,27.3,0.0,14.0,5.2,0.0,0.0,62,57.9
Fruits,Snack,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
CEREALS RTE,Dinner,377,6.8,84.4,1.8,0.3,8.7,21.2,732,4.1
PORK,Dinner,242,27.3,0.0,14.0,5.2,0.0,0.0,62,57.9
Grains,Lunch,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
BREAD,Breakfast,265,9.0,49.4,3.2,0.6,2.7,5.7,491,36.9
Beverages,Breakfast,39,0.1,9.8,0.0,0.0,0.0,9.6,5,90.1
LASAGNA W/ MEAT & SAU,Snack,135,7.2,10.5,7.2,3.4,1.4,5.6,377,70.0
BABYFOOD,Breakfast,71,1.8,16.0,0.4,0.2,1.2,14.8,23,80.5
CREAMY DRSNG,Dinner,468,1.0,16.0,48.0,7.3,0.0,3.3,932,31.0
PUDDINGS,Breakfast,111,2.8,22.7,1.1,0.7,0.0,22.7,207,72.4
RENNIN,Dinner,87,14.0,3.7,1.7,1.1,0.0,3.7,52,79.4
CARROTS,Snack,41,0.9,9.6,0.2,0.0,2.8,4.7,69,88.2
WHEAT FLR,Snack,364,10.3,76.3,1.0,0.2,2.7,0.3,2,11.9
Dairy,Breakfast,402,21.4,4.1,33.1,20.6,0.0,4.1,628,40.1
Beverages,Breakfast,39,0.1,9.8,0.0,0.0,0.0,9.6,5,90.1
LUXURY LOAF,Breakfast,141,18.4,4.9,4.8,1.6,0.0,0.0,1225,68.2
SPAGHETTI,Dinner,131,5.0,25.1,1.1,0.2,1.8,2.9,6,66.2
Dairy,Snack,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
Dairy,Snack,717,0.9,3.8,80.1,50.4,0.0,3.8,85,14.6
Vegetables,Dinner,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
FRUIT SALAD,Lunch,70,0.9,18.1,0.2,0.1,1.2,16.0,9,79.9
GAME MEAT,Snack,197,29.1,0.0,8.1,2.4,0.0,0.0,47,60.6
VEGETABLE OIL-BUTTER SPRD,Snack,533,0.6,0.6,59.3,18.6,0.0,0.6,678,40.7
Dairy,Snack,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
LIMEADE,Breakfast,41,0.0,10.3,0.0,0.0,0.0,10.1,2,89.7
GOURD,Snack,56,0.7,14.3,0.3,0.1,2.5,2.5,2,82.1
LAMB,Breakfast,258,25.6,0.0,16.5,7.3,0.0,0.0,72,57.8
Snacks,Snack,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
OIL,Dinner,884,0.0,0.0,100.0,71.4,0.0,0.0,6,0.0
CAMPBELL,Snack,56,3.2,8.7,1.6,0.4,2.4,0.8,460,85.7
Snacks,Snack,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
Vegetables,Dinner,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
Beverages,Dinner,39,0.1,9.8,0.0,0.0,0.0,9.6,5,90.1
INF FORM,Lunch,66,1.4,6.9,3.7,1.2,0.0,6.9,16,87.8
BEEF,Breakfast,250,26.1,0.0,15.4,6.2,0.0,0.0,65,58.0
DESSERTS,Dinner,84,1.0,19.8,0.1,0.0,0.0,19.8,26050,6.5
Meat,Snack,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
Dairy,Breakfast,61,3.4,4.7,3.3,2.0,0.0,4.7,44,87.9
No Category,Dinner,250,20.0,15.0,12.0,3.0,2.0,8.0,400,50.0
Beverages,Lunch,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
Fruits,Breakfast,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
Vegetables,Lunch,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
Grains,Snack,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
Fruits,Lunch,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
Beverages,Snack,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
Grains,Dinner,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
Snacks,Lunch,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
Vegetables,Lunch,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
CEREALS RTE,Breakfast,400,3.3,86.7,5.0,1.0,3.3,30.0,533,2.3
Fruits,Snack,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
TOASTER PASTRIES,Snack,422,5.0,68.3,14.8,2.3,1.3,30.8,369,10.5
Dairy,Dinner,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
Dairy,Lunch,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
Vegetables,Dinner,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
SOUR CREAM,Lunch,198,3.2,4.6,19.4,12.8,0.0,4.6,78,72.0
FAST FOODS,Snack,272,13.0,31.0,11.5,4.6,2.1,5.0,825,41.4
Meat,Dinner,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
LOUIS RICH,Dinner,108,17.5,1.2,3.2,1.0,0.0,0.3,1200,76.5
Fruits,Breakfast,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
Vegetables,Lunch,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
EMU,Lunch,145,21.4,0.0,6.3,2.0,0.0,0.0,45,71.3
Grains,Snack,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
Snacks,Dinner,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
POTATOES,Lunch,260,2.8,30.2,15.0,4.5,4.5,0.0,490,49.9
Vegetables,Breakfast,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
Vegetables,Dinner,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
BEEF,Lunch,247,27.3,0.0,14.7,5.7,0.0,0.0,56,57.5
COCOA MIX,Dinner,398,6.7,83.7,4.0,2.4,3.7,65.6,504,1.5
LETTUCE,Lunch,15,1.4,2.8,0.2,0.0,1.3,0.8,28,95.1
Meat,Dinner,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
SCALLOP,Lunch,215,18.1,10.1,10.9,2.7,0.0,0.0,464,58.4
PORK,Dinner,242,27.3,0.0,14.0,5.2,0.0,0.0,62,57.9
CORN,Breakfast,365,9.4,74.3,4.7,0.7,7.3,0.6,35,10.4
No Category,Dinner,250,20.0,15.0,12.0,3.0,2.0,8.0,400,50.0
Snacks,Dinner,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
CORN,Snack,86,3.3,19.0,1.2,0.2,2.4,3.2,15,74.3
Dairy,Breakfast,61,3.4,4.7,3.3,2.0,0.0,4.7,44,87.9
Beverages,Lunch,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
POTATOES,Dinner,77,2.0,17.5,0.1,0.0,2.2,0.8,6,79.2
Dairy,Breakfast,61,3.4,4.7,3.3,2.0,0.0,4.7,44,87.9
Beverages,Snack,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
CAMPBELL SOUP COMPANY,Dinner,67,4.2,10.8,0.0,0.0,4.2,2.5,575,82.7
Grains,Lunch,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
SOUP,Snack,48,2.3,8.7,0.6,0.3,1.2,2.4,460,87.4
RICE BOWL W/ CHICK,Dinner,132,6.6,18.5,3.4,1.0,1.1,2.8,524,69.4
Beverages,Snack,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
PORK,Snack,145,20.6,0.0,6.3,2.2,0.0,0.0,50,71.9
EGG,Dinner,155,13.0,1.1,10.6,3.1,0.0,1.1,124,74.6
Vegetables,Dinner,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
COOKIES,Dinner,502,5.6,64.0,25.0,6.1,2.3,25.0,375,2.1
Vegetables,Snack,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
BEEF,Lunch,250,26.1,0.0,15.4,6.2,0.0,0.0,65,58.0
CAMPBELL SOUP COMPANY,Snack,69,3.2,12.3,0.8,0.4,1.2,4.8,353,82.4
MARGARINE-LIKE SPRD,Lunch,717,0.2,0.9,80.5,16.3,0.0,0.9,943,17.1
CEREALS RTE,Breakfast,377,6.8,84.4,1.8,0.3,8.7,21.2,732,4.1
SALAD DRSNG,Snack,449,0.0,2.5,50.1,9.1,0.0,2.5,1,47.4
Snacks,Lunch,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
POTATO,Breakfast,77,2.0,17.5,0.1,0.0,2.2,0.8,6,79.2
Snacks,Dinner,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
Vegetables,Dinner,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
Fruits,Breakfast,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
AGUTUK,Breakfast,258,21.7,0.9,18.6,5.1,0.0,0.0,95,55.2
MCDONALD'S,Dinner,272,13.0,31.0,11.5,4.6,2.1,5.0,825,41.4
Meat,Lunch,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
Fruits,Lunch,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
MORNINGSTAR FARMS CHIK'N NUGGETS,Breakfast,218,14.2,20.8,8.7,1.2,2.3,1.3,657,53.0
Dairy,Breakfast,61,3.4,4.7,3.3,2.0,0.0,4.7,44,87.9
Snacks,Breakfast,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
OSCAR MAYER,Lunch,108,17.5,1.2,3.2,1.0,0.0,0.3,1200,76.5
Beverages,Lunch,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
Vegetables,Snack,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
No Category,Lunch,250,20.0,15.0,12.0,3.0,2.0,8.0,400,50.0
Beverages,Lunch,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
FISH,Lunch,107,18.6,0.0,3.6,0.8,0.0,0.0,50,76.3
CHICKEN,Breakfast,165,31.0,0.0,3.6,1.0,0.0,0.0,74,65.1
GELATIN DSSRT,Dinner,62,1.5,14.2,0.0,0.0,0.0,14.2,105,84.1
CHEESE,Breakfast,402,25.2,1.3,33.1,21.1,0.0,1.3,621,39.1
Grains,Breakfast,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
ROSE HIPS,Snack,162,1.6,38.2,0.3,0.1,24.1,2.6,4,58.7
Vegetables,Snack,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
Grains,Snack,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
Grains,Snack,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
CANDIES,Breakfast,387,0.2,99.4,0.2,0.1,0.0,85.2,6,0.2
Grains,Breakfast,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
LAMB,Breakfast,258,25.6,0.0,16.5,7.3,0.0,0.0,72,57.8
Vegetables,Breakfast,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
No Category,Snack,250,20.0,15.0,12.0,3.0,2.0,8.0,400,50.0
SOY MEAL,Snack,339,45.0,40.1,2.4,0.3,9.6,7.0,3,6.9
Snacks,Dinner,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
FROSTINGS,Breakfast,415,0.1,67.3,17.3,4.5,0.0,63.5,191,15.1
SHARK,Dinner,130,20.9,0.0,4.5,1.3,0.0,0.0,79,73.3
LITCHIS,Lunch,66,0.8,16.5,0.4,0.1,1.3,15.2,1,81.8
OIL,Breakfast,884,0.0,0.0,100.0,10.3,0.0,0.0,0,0.0
Dairy,Dinner,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
BABYFOOD,Dinner,71,1.8,16.0,0.4,0.2,1.2,14.8,23,80.5
CINNAMON,Snack,247,4.0,80.6,1.2,0.3,53.1,2.2,10,10.6
Grains,Breakfast,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
CEREALS,Lunch,377,6.8,84.4,1.8,0.3,8.7,21.2,732,4.1
VEAL,Breakfast,120,20.0,0.0,3.9,1.2,0.0,0.0,95,75.2
Beverages,Snack,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
Snacks,Dinner,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
PORK,Dinner,222,24.4,0.0,13.0,4.5,0.0,0.0,55,61.7
Fruits,Dinner,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
TOFU,Snack,145,15.8,4.3,8.7,1.3,2.3,0.6,14,69.8
Fruits,Breakfast,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
Snacks,Dinner,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
Fruits,Lunch,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
PORK,Lunch,242,27.3,0.0,14.0,5.2,0.0,0.0,62,57.9
Snacks,Lunch,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
Dairy,Snack,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
MCDONALD'S,Dinner,272,13.0,31.0,11.5,4.6,2.1,5.0,825,41.4
CEREALS RTE,Breakfast,377,6.8,84.4,1.8,0.3,8.7,21.2,732,4.1
TURKEY,Breakfast,133,23.1,0.0,3.8,1.0,0.0,0.0,50,72.5
NOODLES,Snack,138,4.5,25.2,2.1,0.6,1.8,0.7,5,66.5
CAULIFLOWER,Snack,25,1.9,5.0,0.3,0.1,2.0,1.9,30,92.1
YACHTWURST,Lunch,264,16.0,2.0,21.0,8.0,0.0,0.0,1029,56.0
Vegetables,Snack,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
CEREALS,Snack,59,1.4,12.9,0.2,0.0,0.3,0.1,223,85.4
Snacks,Snack,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
Vegetables,Breakfast,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
CANDIES,Breakfast,387,0.2,99.4,0.2,0.1,0.0,85.2,6,0.2
Snacks,Snack,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
PEACHES,Breakfast,39,0.9,9.5,0.3,0.1,1.5,8.4,0,88.9
FLATFISH (FLOUNDER&SOLE SP),Lunch,91,18.8,0.0,1.2,0.3,0.0,0.0,81,79.1
No Category,Snack,250,20.0,15.0,12.0,3.0,2.0,8.0,400,50.0
CEREALS RTE,Dinner,377,6.8,84.4,1.8,0.3,8.7,21.2,732,4.1
CHICKEN,Dinner,158,27.2,0.4,4.5,1.3,0.0,0.0,67,67.7
USDA CMDTY FD,Snack,884,0.0,0.0,100.0,23.2,0.0,0.0,0,0.0
KENTUCKY FRIED CHICK,Lunch,272,13.0,31.0,11.5,4.6,2.1,5.0,825,41.4
Grains,Lunch,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
Fruits,Lunch,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
Vegetables,Breakfast,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
Vegetables,Snack,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
Grains,Breakfast,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
SANDWICH SPREAD,Dinner,149,8.0,9.0,9.0,1.4,3.3,4.6,630,70.0
Snacks,Dinner,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
PLUMS,Lunch,46,0.7,11.4,0.3,0.0,1.4,9.9,0,87.2
Meat,Dinner,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
GAME MEAT,Dinner,158,30.2,0.0,3.4,1.4,0.0,0.0,51,65.6
FAST FOODS,Dinner,272,13.0,31.0,11.5,4.6,2.1,5.0,825,41.4
CEREALS RTE,Breakfast,377,6.8,84.4,1.8,0.3,8.7,21.2,732,4.1
DOUGHNUTS,Snack,452,4.9,51.3,25.7,6.1,1.7,15.8,508,16.2
Dairy,Lunch,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
Beverages,Snack,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
Fruits,Lunch,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
RASPBERRIES,Lunch,52,1.2,11.9,0.7,0.0,6.5,4.4,1,85.8
RADISHES,Dinner,16,0.7,2.0,0.1,0.0,1.6,1.9,39,95.3
JELLIES,Breakfast,278,0.1,69.0,0.1,0.0,0.2,68.9,32,30.6
Fruits,Snack,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
POTATOES,Dinner,77,2.0,17.5,0.1,0.0,2.2,0.8,6,79.2
Beverages,Breakfast,39,0.1,9.8,0.0,0.0,0.0,9.6,5,90.1
Grains,Breakfast,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
SOUP,Breakfast,48,2.3,8.7,0.6,0.3,1.2,2.4,460,87.4
SALMON,Lunch,208,25.4,0.0,11.0,1.8,0.0,0.0,59,64.0
FAST FOODS,Lunch,272,13.0,31.0,11.5,4.6,2.1,5.0,825,41.4
Vegetables,Dinner,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
CRACKERS,Dinner,407,13.5,72.3,7.2,1.4,2.3,2.5,253,5.5
ICE CREAMS,Dinner,207,3.5,20.6,11.0,6.8,0.6,18.0,80,63.9
Meat,Lunch,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
PIE CRUST,Breakfast,518,6.2,43.9,34.4,8.6,1.9,4.5,586,13.6
LIMA BNS,Dinner,115,7.8,20.9,0.4,0.1,7.0,2.9,2,70.8
Vegetables,Snack,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
Beverages,Dinner,39,0.1,9.8,0.0,0.0,0.0,9.6,5,90.1
PORK,Snack,242,27.3,0.0,14.0,5.2,0.0,0.0,62,57.9
TOASTER PASTRIES,Breakfast,422,5.0,68.3,14.8,2.3,1.3,30.8,369,10.5
Dairy,Dinner,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
APPLE JUC,Snack,46,0.1,11.3,0.1,0.0,0.2,9.6,4,88.2
MILK,Dinner,42,3.4,5.0,1.0,0.6,0.0,5.0,44,90.1
DANDELION GRNS,Dinner,45,2.7,9.2,0.7,0.2,3.5,0.7,76,85.6
Fruits,Lunch,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
Meat,Breakfast,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
Grains,Breakfast,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
LAMB,Snack,219,25.5,0.0,12.3,5.6,0.0,0.0,78,62.0
BEET GRNS,Lunch,22,2.2,4.3,0.1,0.0,3.7,0.5,226,90.1
Fruits,Snack,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
No Category,Lunch,40,0.8,8.7,0.2,0.0,0.4,0.2,140,90.2
PIE CRUST,Snack,518,6.2,43.9,34.4,8.6,1.9,4.5,586,13.6
Grains,Breakfast,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
Snacks,Dinner,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
Snacks,Lunch,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
BEEF,Snack,250,26.1,0.0,15.4,6.2,0.0,0.0,65,58.0
Snacks,Lunch,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
Macaroni and Cheese,Breakfast,158,7.1,18.4,6.4,3.7,1.1,2.3,368,67.8
SOUP,Breakfast,48,2.3,8.7,0.6,0.3,1.2,2.4,460,87.4
Grains,Lunch,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
SILK COFFEE,Dinner,52,3.3,8.7,1.6,0.2,0.6,7.3,95,86.2
SUCKER,Breakfast,119,21.5,0.0,3.0,0.6,0.0,0.0,51,74.0
BEANS,Snack,127,8.7,22.8,0.5,0.1,7.4,0.3,2,66.9
ORANGE JUC,Snack,45,0.7,10.4,0.2,0.0,0.5,8.1,1,88.3
SHORTENING,Lunch,884,0.0,0.0,100.0,25.0,0.0,0.0,0,0.0
PUDDINGS,Dinner,111,2.8,22.7,1.1,0.7,0.0,22.7,207,72.4
Beverages,Breakfast,39,0.1,9.8,0.0,0.0,0.0,9.6,5,90.1
Snacks,Snack,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
BEEF,Snack,250,26.1,0.0,15.4,6.2,0.0,0.0,65,58.0
Fruits,Dinner,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
Snacks,Lunch,534,5.3,65.1,27.9,12.4,2.1,38.5,393,2.1
Fruits,Snack,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
PIGEONPEAS,Snack,127,8.7,22.8,0.5,0.1,7.4,0.3,2,66.9
CEREALS RTE,Snack,400,3.3,88.8,3.3,0.5,0.9,46.7,633,2.0
BEEF,Breakfast,332,14.4,0.0,30.0,11.3,0.0,0.0,67,54.4
DESSERTS,Lunch,84,1.0,19.8,0.1,0.0,0.0,19.8,26050,6.5
Fruits,Lunch,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
Dairy,Breakfast,61,3.4,4.7,3.3,2.0,0.0,4.7,44,87.9
Fruits,Breakfast,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
Fruits,Snack,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
WHALE,Lunch,205,37.4,0.0,5.3,1.1,0.0,0.0,95,56.8
TANGERINES,Dinner,53,0.8,13.3,0.3,0.0,1.8,10.6,2,85.2
TOASTER PASTRIES,Lunch,422,5.0,68.3,14.8,2.3,1.3,30.8,369,10.5
SALAD DRSNG,Dinner,449,0.0,2.5,50.1,9.1,0.0,2.5,1,47.4
APRICOTS,Breakfast,48,1.4,11.1,0.4,0.0,2.0,9.2,1,86.4
RICE,Breakfast,130,2.7,28.2,0.3,0.1,0.4,0.1,1,68.4
Grains,Dinner,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
REFRIED BNS,Dinner,92,5.4,15.4,1.4,0.6,6.9,0.6,378,70.4
CATFISH,Breakfast,105,18.5,0.0,2.9,0.7,0.0,0.0,50,77.7
BABYFOOD,Breakfast,71,1.8,16.0,0.4,0.2,1.2,14.8,23,80.5
CHICKEN,Breakfast,187,18.2,0.0,12.1,3.4,0.0,0.0,79,69.9
Grains,Breakfast,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
Vegetables,Breakfast,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
BEEF,Breakfast,316,16.3,0.0,27.3,11.3,0.0,0.0,55,54.5
Fruits,Dinner,89,1.1,22.8,0.3,0.1,4.4,15.2,2,74.9
POTATOES,Lunch,77,2.0,17.5,0.1,0.0,2.2,0.8,6,79.2
BEEF,Dinner,159,21.3,0.0,7.6,3.0,0.0,0.0,62,70.1
Dairy,Snack,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
EMU,Lunch,145,21.4,0.0,6.3,2.0,0.0,0.0,45,71.3
Grains,Lunch,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
PEAS,Snack,81,5.4,14.5,0.4,0.1,5.7,5.7,5,78.9
BABYFOOD,Dinner,71,1.8,16.0,0.4,0.2,1.2,14.8,23,80.5
PILLSBURY GRANDS,Lunch,317,6.9,41.4,13.8,5.2,1.2,6.9,1034,33.5
Dairy,Snack,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
Fruits,Snack,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
OIL,Breakfast,884,0.0,0.0,100.0,6.3,0.0,0.0,0,0.0
Meat,Snack,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
SPICES,Lunch,131,10.7,63.9,2.4,0.4,26.7,38.1,168,7.6
PUMPKIN&SQUASH SD KRNLS,Dinner,559,30.2,10.7,49.1,8.5,6.0,1.4,7,5.3
Meat,Dinner,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
HYACINTH-BEANS,Dinner,116,8.0,20.3,0.9,0.2,6.5,3.3,6,64.8
ICE CREAMS,Lunch,207,3.5,20.6,11.0,6.8,0.6,18.0,80,63.9
Vegetables,Snack,25,2.8,4.8,0.4,0.1,2.6,2.3,33,89.3
Grains,Lunch,365,13.0,74.0,2.5,0.4,7.3,0.7,9,10.1
Fruits,Breakfast,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
CEREALS RTE,Lunch,377,6.8,84.4,1.8,0.3,8.7,21.2,732,4.1
Beverages,Dinner,39,0.1,9.8,0.0,0.0,0.0,9.6,5,90.1
Meat,Dinner,250,26.0,0.0,15.4,6.2,0.0,0.0,65,58.0
SALAD DRSNG,Snack,449,0.0,2.5,50.1,9.1,0.0,2.5,1,47.4
MUFFINS,Breakfast,347,6.6,51.4,13.6,2.5,2.4,17.1,397,24.7
CEREALS,Snack,377,6.8,84.4,1.8,0.3,8.7,21.2,732,4.1
Beverages,Snack,42,0.1,10.6,0.0,0.0,0.0,10.6,2,89.3
BEEF,Breakfast,250,26.1,0.0,15.4,6.2,0.0,0.0,65,58.0
CORN,Lunch,365,9.4,74.3,4.7,0.7,7.3,0.6,35,10.4
CHEESE,Breakfast,375,22.1,1.7,31.2,19.7,0.1,0.6,1428,39.1
BEEF,Dinner,250,26.1,0.0,15.4,6.2,0.0,0.0,65,58.0
CATFISH,Dinner,95,16.4,0.0,2.8,0.7,0.0,0.0,43,80.4
Dairy,Lunch,113,3.2,4.3,9.3,6.1,0.0,4.3,105,82.7
MUSHROOMS,Lunch,22,3.1,3.3,0.3,0.1,1.0,1.6,5,92.4
Beverages,Dinner,39,0.1,9.8,0.0,0.0,0.0,9.6,5,90.1
Fruits,Snack,52,0.3,13.8,0.2,0.1,2.4,10.4,1,85.4
BEEF,Snack,291,25.9,0.0,20.0,7.9,0.0,0.0,53,53.7
SOUP,Dinner,48,2.3,8.7,0.6,0.3,1.2,2.4,460,87.4
PANCAKES,Dinner,227,6.4,28.3,9.7,2.1,1.4,6.2,439,52.9
CHICKEN,Dinner,165,31.0,0.0,3.6,1.0,0.0,0.0,74,65.1
OIL,Lunch,884,0.0,0.0,100.0,17.7,0.0,0.0,0,0.0
EGG,Dinner,274,14.0,1.6,23.0,7.0,0.0,0.6,3780,50.8
PRETZELS,Snack,380,11.0,79.2,2.8,0.6,2.8,2.8,1486,3.1
CRANBERRY JUC,Snack,46,0.0,12.2,0.1,0.0,0.1,11.9,2,87.1
FROZEN YOGURTS,Snack,127,3.2,20.6,4.0,2.6,0.0,20.6,63,71.0
